fruit_gain_g,mean,median,std,skew,n
2674.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2674.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2674.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
850.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
850.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
850.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1347.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1347.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1347.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2239.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2239.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2239.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3266.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3266.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3266.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1462.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1462.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1462.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6194.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6194.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6194.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1503.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1503.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1503.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
718.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
718.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
718.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3079.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3079.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3079.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9692.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9692.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9692.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4314.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4314.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4314.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8440.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8440.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8440.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
